,ALARM_BOX_LOCATION,location,lat,lon
19131,FDR DR - E 48 TO E 61 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19132,GOWANUS XWAY E/B AT LUQUER ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19133,"PS 111, BAYCHESTER & CRAWFORD AVES","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19134,E/S CROSS BAY BLVD OPP 153 AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19135,VAN WYCK EXPY- QUEENS BLVD TO JAMAICA AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19136,CLOISTERS-MET. MUSEUM-FT TYRON PK,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19137,"PS 125, 413-29 W 123 ST","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19138,W SHORE EXPY-HUGUENOT AVE TO OUTERBRDG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19139,H HUDSON PKWY - W 86 TO W 89 STS,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19140,MIDTOWN EXPY - VAN DAM ST TO 42 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19141,CROSS BAY BLVD. & ALBERT ROAD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19142,BMT L @ BUSHWICK AVE & ABERDEEN ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19143,"PS 206, 120 ST & PLEASANT AV-RM 143","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19144,CROSS BAY BLVD. & ALBERT ROAD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19145,"LONG DOCK, ERIE BASIN, FT OF COLUMBIA","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19146,"PS 66, LONGFELLOW AV & JENNINGS ST","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19147,BUCKEYE PIPE LINE - SECTION 5,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19148,BUCKEYE PIPE LINE  SECTION 6,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19149,LI EXPY -COLLEGE PT BLVD TO KISSENA BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19150,107 AVE. & CROSS BAY BLVD.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19151,VAN WYCK EXPY- HILLSIDE TO ATLANTIC AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19152,CNTY HOSP CLARKSON SVE ENT RD OPP E 35 S,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19153,CROSS BAY BLVD. & ALBERT ROAD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19154,CROSS BAY BLVD. & ALBERT ROAD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19155,FDR DR - E 89 TO E 114 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19156,PS 105 420 BEACH 51 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19157,PITKIN AVE. & SITKA ST.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19158,BQE - WEST LEG -NORTHERN BLVD TO RFK BRG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19159,ADELAIDE AVE AND ELMIRA ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19160,RIKERS IS BRIDGE 700' FROM QUEEN SBUT,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19161,VAN WYCK EXPY- QUEENS BLVD TO JAMAICA AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19162,W SHORE EXPY-HUGUENOT AVE TO OUTERBRDG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19163,139 AVE & 219 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19164,PS 22 SANFORD AVE. & MURRAY ST.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19165,CROSS BAY BLVD. & ALBERT ROAD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19166,LI EXPY -COLLEGE PT BLVD TO KISSENA BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19167,CROSS IS PKWY- LINDEN BL TO JAMAICA AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19168,PS 14 OTIS AVE & 108 ST.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19169,CROSS IS PKWY- S STATE PKWY TO LINDEN BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19170,GARDNER & MASPETH AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19171,BARCLAY AVE & SANDBORN ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19172,SUTTER AV & PENNSYLVANIA AV/G. PAYNE AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19173,FDR DR - PIKE SLIP TO DELANCEY ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19174,VAN WYCK EXPY- WHITESTONE TO NORTHERN BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19175,WILLETS POINT BLVD & 15 DR,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19176,CROSS IS PKWY- S STATE PKWY TO LINDEN BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19177,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19178,"PS 38, RAE ST & ST. ANN'S AVE","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19179,SEWARD AVE S OF WHITE PLAINS RD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19180,HARLEM RIVER DR - W 158 ST TO W 164 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19181,"PS 46, DOUGLAS BLVD 700' N OF W155 ST","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19182,CROSS IS PKWY- S STATE PKWY TO LINDEN BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19183,CROSS IS PKWY- THROGS NECK TO F LEWIS BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19184,134 AVE & CROSS BAY BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19185,ATLANTIC AVE & 89 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19186,VAN WYCK EXPY- HILLSIDE TO ATLANTIC AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19187,VAN WYCK EXPY- HILLSIDE TO ATLANTIC AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19188,VAN WYCK EXPY- QUEENS BLVD TO JAMAICA AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19189,27 AVE-600' WEST OF COLLEGE PT BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19190,GREAVES AVE AND FAIRFIELD ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19191,SUTTER AV & PENNSYLVANIA AV/G. PAYNE AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19192,45 RD & CLEARVIEW XWAY E SVC RD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19193,BQE - WEST LEG -NORTHERN BLVD TO RFK BRG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19194,MIDTOWN EXPY - 61 ST TO 75 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19195,"P.S. 89, NEWKIRK AVE BTW E 31ST & 32ND S","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19196,CROSS IS PKWY- NORTHERN BL TO FT TOTTEN,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19197,"P.S. 94, 6TH AVE. & 50TH ST.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19198,ADAMS H.S. TINTON AV & 163 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19199,BMT M @ CENRAL & MYRTLE AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19200,CROSS BAY BLVD & 156 AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19201,B'WAY & 61 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19202,FDR DR - E 89 TO E 114 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19203,VAN WYCK EXPY-ATLANTIC AV TO ROCKAWAY BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19204,CROSS IS PKWY- THROGS NECK TO F LEWIS BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19205,BQE - WEST LEG -NORTHERN BLVD TO RFK BRG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19206,VAN ZANDT AVE & MORENCI LA.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19207,FDR DR - E 89 TO E 114 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19208,"PS 118, LA FONTAINE AVE & 179 ST","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19209,110 RD & 191 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19210,E/S CROSS BAY BLVD OPP 153 AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19211,E/S CROSS BAY BLVD OPP 153 AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19212,PS 60 55 MERRILL AVE.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19213,PS 380 MARCY AVE & LYNCH ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19214,ERASMUS HALL HS BEDFORD AV BTW CHURCH &,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19215,14 AVE & 147 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19216,14 AVE & 147 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19217,NO. CONDUIT AVE & 246 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19218,CROSS IS PKWY- LINDEN BL TO JAMAICA AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19219,CROSS IS PKWY- LINDEN BL TO JAMAICA AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19220,H HUDSON PKWY - W 185 TO DYCKMAN ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19221,H HUDSON PKWY - W 71 ST TO W 73 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19222,WILLETS POINT BLVD & 15 DR,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19223,CROSS BAY BLVD & 165 AVE.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19224,W 247 ST & ARLINGTON AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19225,PS 33 JEROME AVE & FORDHAM RD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19226,VAN WYCK EXPY- QUEENS BLVD TO JAMAICA AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19227,"LONG DOCK, ERIE BASIN, FT OF COLUMBIA","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19228,BMT M @ KNICKERBOCKER & MYRTLE AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19229,"LONG DOCK, ERIE BASIN, FT OF COLUMBIA","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19230,SUTTER AV & PENNSYLVANIA AV/G. PAYNE AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19231,VAN WYCK EXPY - ROCKAWAY BLVD TO JFK,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19232,PS #2 75-10   21 AVE.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19233,CROSS IS PKWY- LINDEN BL TO JAMAICA AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19234,W SHORE EXPY-HUGUENOT AVE TO OUTERBRDG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19235,57 AVE & 223 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19236,PS 43 AMSTERDAM AVE & W 129 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19237,BUR OF FIRE COMM 65 SLOSSON AVE W BRIGHT,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19238,CROSS IS PKWY- JAMAICA AV TO HILLSIDE AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19239,PS-IS 189 3441 STEENWICK AVE-REEDS MILL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19240,VAN WYCK EXPY- QUEENS BLVD TO JAMAICA AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19241,VAN WYCK EXPY - ROCKAWAY BLVD TO JFK,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19242,"P.S.97, SEYMOUR & MACE AVES","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19243,BRONXWOOD AVE & BARTHOLDI ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19244,BQE - WEST LEG -NORTHERN BLVD TO RFK BRG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19245,FDR DR - E 48 TO E 61 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19246,GIVAN AVE AND 222ND ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19247,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19248,HARLEM RIVER DR - W 178 ST TO W 184 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19249,FDR DR - E 89 TO E 114 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19250,CROSS IS PKWY- F LEWIS BL TO WHITESTONE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19251,NORMAN & MORGAN AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19252,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19253,BRONXWOOD AVE & BARTHOLDI ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19254,CROSS IS PKWY- LINDEN BL TO JAMAICA AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19255,"PS 48,1055 TARGEE & VENICE STS","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19256,WILLOW RD WEST AND VEDDER AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19257,FDR DR - E 33 TO E 47 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19258,1 ST ANDREW PLZ-U.S. MARSHAL'S OFFICE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19259,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19260,CROSS IS PKWY- LINDEN BL TO JAMAICA AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19261,CROSS IS PKWY- S STATE PKWY TO LINDEN BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19262,FDR DR - DELANCEY ST TO E 4 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19263,H HUDSON PKWY - W 185 TO DYCKMAN ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19264,"PS 48,1055 TARGEE & VENICE STS","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19265,CROSS BAY BLVD. & ALBERT ROAD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19266,137 AVE & 173 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19267,NARROWS AVE & 73 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19268,1 ST ANDREW PLZ-U.S. MARSHAL'S OFFICE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19269,MIDTOWN EXPY - 61 ST TO 75 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19270,LA GUARDIA AIRPORT W END OF TERMINAL BLD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19271,FDR DR - E 89 TO E 114 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19272,VAN WYCK EXPY-ATLANTIC AV TO ROCKAWAY BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19273,CROSS IS PKWY- THROGS NECK TO F LEWIS BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19274,1 ST ANDREW PLZ-U.S. MARSHAL'S OFFICE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19275,CROSS IS PKWY- THROGS NECK TO F LEWIS BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19276,FDR DR & E 15 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19277,BD OF ED-BX OFFICE 148 ST & COURTLANDT A,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19278,"PS 147, BUSHWICK AV & MCKIBBIN ST","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19279,GRAND AVE BTW 54 ST & PAGE PL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19280,MIDTOWN EXPY - VAN DAM ST TO 42 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19281,"P.S. 94, 6TH AVE. & 50TH ST.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19282,P.S.146 CAULDWELL AVE & 165TH ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19283,"P.S. 94, 6TH AVE. & 50TH ST.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19284,"P.S. 94, 6TH AVE. & 50TH ST.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19285,"P.S. 94, 6TH AVE. & 50TH ST.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19286,64 AVE & CLOVERDALE BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19287,REGAL WALK 400' W OF FARRAGUT AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19288,"P.S. 94, 6TH AVE. & 50TH ST.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19289,BLAKE & EUCLID AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19290,TYSEN CT & CENTER ST\RICHMOND VFD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19291,"PS 98, W211 ST & 10 AVE","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19292,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19293,"PS 21, WHITE PLAINS RD & 225 ST","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19294,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19295,P.S. 43 BROWN PL & 135 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19296,VAN WYCK EXPY- HILLSIDE TO ATLANTIC AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19297,LI EXPY -COLLEGE PT BLVD TO KISSENA BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19298,FDR DR - OLD SLIP TO PIKE SLIP,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19299,WATSON AVE & PEARSON ST/OVFD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19300,CROSS IS PKWY- JAMAICA AV TO HILLSIDE AV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19301,BLAKE & EUCLID AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19302,VAN WYCK EXPY- HILLSIDE TO ATLANTIC AVES,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19303,"PS 81, RIVERDALE AVE. BET. 255-256 STS.","800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19304,COZENS BLVD & AMBOY RD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19305,CNTY HOSP CLARKSON SVE ENT RD OPP E 35 S,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19306,LI EXPY -COLLEGE PT BLVD TO KISSENA BLVD,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19307,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19308,1 ST ANDREW PLZ-U.S. MARSHAL'S OFFICE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19309,VAN WYCK EXPY- WHITESTONE TO NORTHERN BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19310,P.S. 43 BROWN PL & 135 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19311,VAN WYCK EXPY-ATLANTIC AV TO ROCKAWAY BL,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19312,FDR DR - E 115 TO E 118 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19313,CROSS IS PKWY- NORTHERN BL TO FT TOTTEN,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19314,107 AVE. & CROSS BAY BLVD.,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19315,CNTY HOSP CLARKSON SVE ENT RD OPP E 35 S,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19316,W SHORE EXPY-HUGUENOT AVE TO OUTERBRDG,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19317,VAN WYCK EXPY- NORTHERN BL TO QUEENS BLV,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19318,HUMBOLDT & WITHERS STS,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19319,WILLOW RD WEST AND VEDDER AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19320,FDR DR - PIKE SLIP TO DELANCEY ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19321,CROSS BAY BLVD & 156 AVE,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19322,CROSS IS PKWY- NORTHERN BL TO FT TOTTEN,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19323,FDR DR - E 115 TO E 118 ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
19324,DEWITT AVE & BANK ST,"800 W Laurel St, Independence, KS 67301, USA",37.2256055,-95.7162018
